user_id,timestamp,subject,duration,focus,notes
40,2025-01-08 07:00:00,Economics,1.5,2,Quick revision
40,2025-01-09 20:00:00,Economics,2.1,1,Quick revision
40,2025-01-11 09:00:00,Math,2.1,2,Reviewed chapter 3
40,2025-01-12 05:00:00,Math,2.8,1,Quick revision
40,2025-01-12 10:00:00,Biology,2.2,0,Quick revision
40,2025-01-12 15:00:00,Math,2.3,4,Completed practice problems
40,2025-01-13 06:00:00,Chemistry,3.2,0,Quick revision
40,2025-01-14 04:00:00,Computer Science,1.2,4,Quick revision
40,2025-01-14 10:00:00,Physics,0.9,0,Summarized key points
40,2025-01-15 17:00:00,Biology,3.1,3,Focused on weak areas
40,2025-01-17 11:00:00,Computer Science,3.3,1,Completed practice problems
40,2025-01-18 10:00:00,Chemistry,3.8,4,Summarized key points
40,2025-01-19 09:00:00,Biology,3.9,1,Focused on weak areas
40,2025-01-21 03:00:00,Economics,1.1,5,Quick revision
40,2025-01-21 09:00:00,Economics,2.2,3,Completed practice problems
40,2025-01-22 23:00:00,Physics,3.8,0,Focused on weak areas
40,2025-01-24 10:00:00,Biology,3.0,2,Summarized key points
40,2025-01-25 09:00:00,Economics,2.7,5,Watched tutorial videos
40,2025-01-26 01:00:00,Biology,1.6,0,Completed practice problems
40,2025-01-27 00:00:00,Math,3.7,3,Quick revision
40,2025-01-27 22:00:00,Chemistry,1.4,4,Summarized key points
40,2025-01-29 11:00:00,Economics,3.3,3,Quick revision
40,2025-01-31 05:00:00,Chemistry,1.7,0,Completed practice problems
40,2025-02-01 04:00:00,Physics,1.3,0,Summarized key points
40,2025-02-01 15:00:00,Computer Science,0.8,5,Watched tutorial videos
40,2025-02-02 15:00:00,Physics,2.7,3,Watched tutorial videos
40,2025-02-03 19:00:00,Physics,2.6,4,Reviewed chapter 3
40,2025-02-05 11:00:00,Computer Science,2.5,3,Watched tutorial videos
40,2025-02-05 21:00:00,Physics,3.8,0,Quick revision
40,2025-02-07 00:00:00,Physics,1.7,1,Quick revision
40,2025-02-08 14:00:00,Math,3.0,4,Completed practice problems
40,2025-02-09 05:00:00,Biology,1.6,1,Reviewed chapter 3
40,2025-02-10 18:00:00,Economics,3.2,3,Quick revision
40,2025-02-11 04:00:00,Computer Science,3.6,2,Focused on weak areas
40,2025-02-12 11:00:00,Biology,3.1,0,Reviewed chapter 3
40,2025-02-12 15:00:00,Math,3.0,4,Completed practice problems
40,2025-02-13 05:00:00,Physics,2.4,0,Focused on weak areas
40,2025-02-13 07:00:00,Computer Science,2.7,0,Focused on weak areas
40,2025-02-13 22:00:00,Math,3.8,2,Quick revision
40,2025-02-15 08:00:00,Math,1.7,1,Completed practice problems
40,2025-02-17 07:00:00,Economics,3.8,3,Focused on weak areas
40,2025-02-18 03:00:00,Economics,2.5,2,Summarized key points
40,2025-02-18 17:00:00,Math,2.1,2,Focused on weak areas
40,2025-02-19 22:00:00,Physics,0.8,2,Reviewed chapter 3
40,2025-02-19 23:00:00,Physics,2.0,4,Summarized key points
40,2025-02-20 23:00:00,Economics,3.2,0,Summarized key points
40,2025-02-21 10:00:00,Biology,0.6,5,Watched tutorial videos
40,2025-02-23 05:00:00,Computer Science,1.8,5,Reviewed chapter 3
40,2025-02-24 14:00:00,Physics,1.9,0,Quick revision
40,2025-02-25 15:00:00,Physics,1.0,5,Focused on weak areas
40,2025-02-26 18:00:00,Biology,0.6,5,Reviewed chapter 3
40,2025-02-27 01:00:00,Chemistry,2.8,1,Completed practice problems
40,2025-02-28 06:00:00,Biology,3.3,0,Summarized key points
40,2025-03-01 05:00:00,Biology,2.0,4,Quick revision
40,2025-03-01 11:00:00,Chemistry,2.4,1,Reviewed chapter 3
40,2025-03-03 01:00:00,Biology,1.8,5,Watched tutorial videos
40,2025-03-03 18:00:00,Physics,1.6,0,Completed practice problems
40,2025-03-04 08:00:00,Economics,3.9,2,Focused on weak areas
40,2025-03-06 06:00:00,Physics,0.9,4,Completed practice problems
40,2025-03-07 15:00:00,Math,3.0,2,Completed practice problems
40,2025-03-08 21:00:00,Computer Science,0.7,2,Focused on weak areas
40,2025-03-10 09:00:00,Physics,2.6,1,Focused on weak areas
40,2025-03-11 23:00:00,Math,3.7,0,Reviewed chapter 3
40,2025-03-12 16:00:00,Math,1.9,1,Completed practice problems
40,2025-03-14 10:00:00,Physics,2.0,5,Watched tutorial videos
40,2025-03-15 22:00:00,Chemistry,3.1,5,Completed practice problems
40,2025-03-17 05:00:00,Physics,1.6,0,Watched tutorial videos
40,2025-03-17 16:00:00,Chemistry,1.7,3,Summarized key points
40,2025-03-19 01:00:00,Biology,0.7,2,Reviewed chapter 3
40,2025-03-19 15:00:00,Computer Science,2.4,1,Completed practice problems
40,2025-03-21 01:00:00,Chemistry,0.5,1,Reviewed chapter 3
40,2025-03-21 04:00:00,Biology,3.5,0,Reviewed chapter 3
40,2025-03-22 09:00:00,Math,1.2,4,Completed practice problems
40,2025-03-24 06:00:00,Computer Science,2.8,5,Focused on weak areas
40,2025-03-25 05:00:00,Chemistry,1.1,5,Quick revision
40,2025-03-25 18:00:00,Physics,1.4,4,Watched tutorial videos
40,2025-03-26 10:00:00,Computer Science,2.7,5,Focused on weak areas
40,2025-03-27 21:00:00,Chemistry,1.1,0,Quick revision
40,2025-03-27 23:00:00,Biology,2.0,3,Reviewed chapter 3
40,2025-03-29 09:00:00,Math,1.2,4,Focused on weak areas
40,2025-03-30 16:00:00,Physics,0.5,3,Focused on weak areas
40,2025-04-01 10:00:00,Physics,3.9,3,Completed practice problems
40,2025-04-02 21:00:00,Biology,1.0,1,Completed practice problems
40,2025-04-04 08:00:00,Economics,2.9,1,Quick revision
40,2025-04-05 12:00:00,Biology,2.0,4,Focused on weak areas
40,2025-04-06 02:00:00,Computer Science,3.4,5,Reviewed chapter 3
40,2025-04-07 13:00:00,Math,1.5,3,Summarized key points
40,2025-04-09 09:00:00,Computer Science,1.3,2,Reviewed chapter 3
40,2025-04-10 00:00:00,Math,1.5,2,Quick revision
40,2025-04-11 04:00:00,Chemistry,2.3,1,Summarized key points
40,2025-04-12 01:00:00,Physics,3.6,1,Focused on weak areas
40,2025-04-13 02:00:00,Physics,1.4,4,Reviewed chapter 3
40,2025-04-13 22:00:00,Math,3.0,1,Focused on weak areas
40,2025-04-14 23:00:00,Chemistry,1.8,1,Reviewed chapter 3
41,2025-01-02 07:00:00,Economics,3.2,3,Reviewed chapter 3
41,2025-01-03 20:00:00,Physics,1.3,0,Summarized key points
41,2025-01-04 16:00:00,Physics,0.9,4,Completed practice problems
41,2025-01-05 03:00:00,Chemistry,2.3,4,Summarized key points
41,2025-01-06 01:00:00,Economics,1.7,3,Watched tutorial videos
41,2025-01-06 18:00:00,Chemistry,1.1,0,Watched tutorial videos
41,2025-01-07 04:00:00,Chemistry,1.8,1,Completed practice problems
41,2025-01-09 02:00:00,Economics,3.6,1,Quick revision
41,2025-01-09 05:00:00,Computer Science,0.9,5,Focused on weak areas
41,2025-01-10 23:00:00,Physics,0.9,1,Completed practice problems
41,2025-01-12 01:00:00,Math,1.9,5,Focused on weak areas
41,2025-01-13 07:00:00,Physics,4.0,3,Summarized key points
41,2025-01-13 16:00:00,Economics,3.8,5,Completed practice problems
41,2025-01-14 00:00:00,Biology,4.0,1,Reviewed chapter 3
41,2025-01-15 01:00:00,Biology,4.0,4,Reviewed chapter 3
41,2025-01-15 03:00:00,Chemistry,2.2,2,Completed practice problems
41,2025-01-16 14:00:00,Economics,3.4,0,Reviewed chapter 3
41,2025-01-16 20:00:00,Math,1.2,5,Reviewed chapter 3
41,2025-01-18 15:00:00,Economics,3.5,0,Watched tutorial videos
41,2025-01-19 21:00:00,Computer Science,3.5,5,Summarized key points
41,2025-01-21 09:00:00,Biology,3.2,0,Completed practice problems
41,2025-01-23 06:00:00,Math,2.0,0,Summarized key points
41,2025-01-24 01:00:00,Economics,3.7,3,Quick revision
41,2025-01-25 13:00:00,Computer Science,0.9,4,Completed practice problems
41,2025-01-26 17:00:00,Physics,0.6,2,Focused on weak areas
41,2025-01-28 15:00:00,Math,0.6,4,Completed practice problems
41,2025-01-29 13:00:00,Computer Science,2.9,4,Reviewed chapter 3
41,2025-01-30 16:00:00,Physics,3.8,2,Focused on weak areas
41,2025-02-01 04:00:00,Chemistry,2.7,1,Reviewed chapter 3
41,2025-02-02 22:00:00,Economics,2.5,5,Watched tutorial videos
41,2025-02-04 09:00:00,Physics,3.3,1,Focused on weak areas
41,2025-02-06 04:00:00,Physics,3.7,3,Reviewed chapter 3
41,2025-02-08 03:00:00,Physics,1.9,0,Completed practice problems
41,2025-02-08 20:00:00,Economics,1.7,3,Completed practice problems
41,2025-02-10 08:00:00,Physics,3.0,4,Quick revision
41,2025-02-12 05:00:00,Economics,1.8,1,Watched tutorial videos
41,2025-02-12 06:00:00,Math,3.6,3,Focused on weak areas
41,2025-02-13 04:00:00,Economics,1.6,2,Quick revision
41,2025-02-14 04:00:00,Chemistry,2.9,2,Quick revision
41,2025-02-15 02:00:00,Computer Science,2.8,2,Quick revision
41,2025-02-16 14:00:00,Physics,1.8,3,Completed practice problems
41,2025-02-17 11:00:00,Economics,2.7,0,Summarized key points
41,2025-02-17 18:00:00,Chemistry,3.8,0,Completed practice problems
41,2025-02-18 04:00:00,Math,2.6,0,Quick revision
41,2025-02-20 03:00:00,Economics,3.4,5,Quick revision
41,2025-02-20 20:00:00,Biology,2.7,0,Completed practice problems
41,2025-02-22 05:00:00,Math,2.7,0,Watched tutorial videos
41,2025-02-23 14:00:00,Physics,1.4,3,Completed practice problems
41,2025-02-24 20:00:00,Economics,2.7,0,Watched tutorial videos
41,2025-02-25 20:00:00,Math,3.5,0,Focused on weak areas
41,2025-02-27 08:00:00,Math,2.4,5,Focused on weak areas
41,2025-02-27 20:00:00,Chemistry,2.8,2,Quick revision
41,2025-02-27 22:00:00,Math,1.9,2,Summarized key points
41,2025-03-01 15:00:00,Economics,0.9,5,Summarized key points
41,2025-03-01 19:00:00,Math,2.1,5,Summarized key points
41,2025-03-02 07:00:00,Math,2.1,2,Reviewed chapter 3
41,2025-03-02 23:00:00,Math,2.6,1,Focused on weak areas
41,2025-03-04 03:00:00,Biology,1.4,2,Completed practice problems
41,2025-03-05 22:00:00,Biology,2.5,2,Quick revision
41,2025-03-07 12:00:00,Economics,3.2,1,Summarized key points
41,2025-03-09 07:00:00,Physics,2.1,2,Summarized key points
41,2025-03-10 08:00:00,Chemistry,0.7,5,Summarized key points
41,2025-03-11 07:00:00,Economics,1.9,4,Focused on weak areas
41,2025-03-12 15:00:00,Computer Science,1.8,2,Reviewed chapter 3
41,2025-03-13 23:00:00,Physics,1.3,2,Reviewed chapter 3
41,2025-03-14 20:00:00,Chemistry,1.2,1,Focused on weak areas
41,2025-03-16 15:00:00,Physics,2.7,1,Summarized key points
41,2025-03-16 23:00:00,Physics,1.2,2,Reviewed chapter 3
41,2025-03-17 02:00:00,Computer Science,1.5,1,Completed practice problems
41,2025-03-18 07:00:00,Economics,2.4,4,Completed practice problems
41,2025-03-19 17:00:00,Math,4.0,5,Completed practice problems
41,2025-03-21 00:00:00,Chemistry,3.3,0,Summarized key points
41,2025-03-22 11:00:00,Physics,1.0,2,Watched tutorial videos
41,2025-03-22 22:00:00,Computer Science,1.0,4,Reviewed chapter 3
41,2025-03-24 16:00:00,Computer Science,2.6,4,Watched tutorial videos
41,2025-03-24 23:00:00,Biology,1.0,3,Focused on weak areas
41,2025-03-25 04:00:00,Computer Science,1.0,4,Reviewed chapter 3
41,2025-03-25 05:00:00,Economics,1.0,0,Watched tutorial videos
41,2025-03-26 00:00:00,Biology,2.5,4,Completed practice problems
41,2025-03-26 08:00:00,Economics,2.6,3,Watched tutorial videos
41,2025-03-27 11:00:00,Biology,3.6,0,Quick revision
41,2025-03-28 09:00:00,Physics,3.3,2,Watched tutorial videos
41,2025-03-29 03:00:00,Economics,1.8,0,Reviewed chapter 3
41,2025-03-31 02:00:00,Economics,0.9,2,Reviewed chapter 3
41,2025-03-31 16:00:00,Math,2.6,5,Focused on weak areas
41,2025-04-02 14:00:00,Chemistry,2.3,1,Focused on weak areas
41,2025-04-02 18:00:00,Biology,4.0,3,Completed practice problems
41,2025-04-04 12:00:00,Biology,3.7,4,Summarized key points
41,2025-04-06 08:00:00,Physics,3.7,3,Reviewed chapter 3
41,2025-04-06 23:00:00,Chemistry,2.1,5,Watched tutorial videos
41,2025-04-08 07:00:00,Economics,0.9,1,Reviewed chapter 3
41,2025-04-09 07:00:00,Biology,2.1,1,Summarized key points
41,2025-04-11 03:00:00,Biology,3.0,1,Completed practice problems
41,2025-04-11 21:00:00,Physics,3.4,0,Focused on weak areas
41,2025-04-12 06:00:00,Physics,3.2,0,Focused on weak areas
41,2025-04-13 20:00:00,Chemistry,2.2,3,Completed practice problems
41,2025-04-13 21:00:00,Physics,3.3,1,Completed practice problems
41,2025-04-15 10:00:00,Biology,2.3,0,Summarized key points
41,2025-04-17 08:00:00,Chemistry,0.5,1,Completed practice problems
41,2025-04-17 21:00:00,Computer Science,3.9,5,Reviewed chapter 3
42,2025-01-02 18:00:00,Chemistry,1.6,2,Quick revision
42,2025-01-04 09:00:00,Chemistry,3.5,2,Watched tutorial videos
42,2025-01-04 18:00:00,Chemistry,2.0,4,Quick revision
42,2025-01-06 08:00:00,Physics,3.5,2,Focused on weak areas
42,2025-01-06 22:00:00,Economics,2.1,3,Quick revision
42,2025-01-08 18:00:00,Physics,2.2,5,Summarized key points
42,2025-01-09 09:00:00,Biology,2.7,4,Watched tutorial videos
42,2025-01-09 10:00:00,Physics,1.5,5,Summarized key points
42,2025-01-09 12:00:00,Biology,1.7,0,Reviewed chapter 3
42,2025-01-10 00:00:00,Computer Science,0.6,1,Quick revision
42,2025-01-10 21:00:00,Biology,1.3,4,Focused on weak areas
42,2025-01-12 19:00:00,Math,0.8,1,Completed practice problems
42,2025-01-14 00:00:00,Economics,2.2,0,Completed practice problems
42,2025-01-15 20:00:00,Economics,1.9,4,Quick revision
42,2025-01-17 11:00:00,Computer Science,3.0,3,Quick revision
42,2025-01-18 21:00:00,Math,3.4,1,Reviewed chapter 3
42,2025-01-20 05:00:00,Math,1.3,1,Reviewed chapter 3
42,2025-01-21 04:00:00,Economics,1.8,0,Completed practice problems
42,2025-01-21 16:00:00,Physics,2.2,1,Reviewed chapter 3
42,2025-01-22 17:00:00,Math,1.0,0,Reviewed chapter 3
42,2025-01-24 06:00:00,Biology,0.7,1,Focused on weak areas
42,2025-01-24 09:00:00,Physics,0.6,5,Watched tutorial videos
42,2025-01-25 05:00:00,Economics,1.1,5,Watched tutorial videos
42,2025-01-25 15:00:00,Chemistry,2.4,5,Reviewed chapter 3
42,2025-01-26 14:00:00,Economics,4.0,0,Quick revision
42,2025-01-27 05:00:00,Economics,2.6,4,Reviewed chapter 3
42,2025-01-28 05:00:00,Computer Science,2.0,0,Reviewed chapter 3
42,2025-01-28 11:00:00,Math,3.4,0,Quick revision
42,2025-01-28 12:00:00,Economics,1.7,3,Reviewed chapter 3
42,2025-01-29 03:00:00,Physics,0.8,4,Quick revision
42,2025-01-29 22:00:00,Economics,1.4,1,Watched tutorial videos
42,2025-01-30 00:00:00,Computer Science,2.0,3,Completed practice problems
42,2025-01-31 21:00:00,Physics,3.4,1,Summarized key points
42,2025-02-02 04:00:00,Chemistry,0.5,1,Reviewed chapter 3
42,2025-02-03 14:00:00,Biology,0.6,1,Watched tutorial videos
42,2025-02-05 09:00:00,Physics,3.6,0,Focused on weak areas
42,2025-02-06 05:00:00,Biology,0.6,0,Watched tutorial videos
42,2025-02-07 09:00:00,Chemistry,1.5,3,Summarized key points
42,2025-02-08 06:00:00,Physics,1.2,0,Summarized key points
42,2025-02-09 12:00:00,Computer Science,3.7,1,Focused on weak areas
42,2025-02-11 01:00:00,Math,3.8,3,Watched tutorial videos
42,2025-02-12 12:00:00,Economics,2.6,3,Focused on weak areas
42,2025-02-13 04:00:00,Physics,2.6,3,Quick revision
42,2025-02-14 12:00:00,Chemistry,3.8,4,Summarized key points
42,2025-02-16 07:00:00,Chemistry,2.0,1,Quick revision
42,2025-02-17 22:00:00,Math,1.6,5,Focused on weak areas
42,2025-02-18 17:00:00,Physics,1.2,3,Completed practice problems
42,2025-02-18 19:00:00,Math,2.0,1,Quick revision
42,2025-02-20 01:00:00,Biology,1.1,0,Summarized key points
42,2025-02-21 02:00:00,Computer Science,1.1,4,Summarized key points
42,2025-02-22 07:00:00,Economics,0.5,2,Focused on weak areas
42,2025-02-23 14:00:00,Economics,1.7,4,Completed practice problems
42,2025-02-24 04:00:00,Chemistry,2.6,1,Reviewed chapter 3
42,2025-02-24 21:00:00,Computer Science,3.4,1,Quick revision
42,2025-02-25 04:00:00,Math,1.5,1,Reviewed chapter 3
42,2025-02-25 17:00:00,Physics,3.2,2,Reviewed chapter 3
42,2025-02-26 15:00:00,Physics,2.9,3,Focused on weak areas
42,2025-02-26 22:00:00,Computer Science,3.2,3,Quick revision
42,2025-02-28 08:00:00,Math,3.0,0,Quick revision
42,2025-03-01 18:00:00,Chemistry,0.7,5,Focused on weak areas
42,2025-03-02 01:00:00,Biology,1.8,1,Watched tutorial videos
42,2025-03-03 01:00:00,Chemistry,3.9,3,Completed practice problems
42,2025-03-03 22:00:00,Chemistry,2.1,1,Quick revision
42,2025-03-05 19:00:00,Chemistry,1.2,2,Focused on weak areas
42,2025-03-06 11:00:00,Biology,0.8,5,Reviewed chapter 3
42,2025-03-07 10:00:00,Biology,2.5,4,Summarized key points
42,2025-03-08 23:00:00,Chemistry,1.5,3,Summarized key points
42,2025-03-09 22:00:00,Chemistry,2.0,3,Summarized key points
42,2025-03-11 13:00:00,Chemistry,1.5,3,Watched tutorial videos
42,2025-03-13 12:00:00,Biology,2.8,1,Quick revision
42,2025-03-14 15:00:00,Computer Science,1.2,5,Summarized key points
42,2025-03-16 02:00:00,Physics,3.8,2,Focused on weak areas
42,2025-03-16 16:00:00,Math,2.9,4,Summarized key points
42,2025-03-17 01:00:00,Economics,2.5,2,Completed practice problems
42,2025-03-18 13:00:00,Economics,1.5,1,Quick revision
42,2025-03-20 07:00:00,Math,2.9,3,Quick revision
42,2025-03-21 15:00:00,Computer Science,4.0,5,Focused on weak areas
42,2025-03-21 16:00:00,Chemistry,2.1,0,Focused on weak areas
42,2025-03-22 04:00:00,Math,3.9,2,Reviewed chapter 3
42,2025-03-22 18:00:00,Economics,4.0,5,Completed practice problems
42,2025-03-23 20:00:00,Math,2.4,2,Summarized key points
42,2025-03-24 09:00:00,Biology,1.1,5,Focused on weak areas
42,2025-03-25 18:00:00,Chemistry,2.7,3,Reviewed chapter 3
42,2025-03-26 07:00:00,Physics,3.4,0,Completed practice problems
42,2025-03-27 17:00:00,Biology,1.3,4,Completed practice problems
42,2025-03-28 18:00:00,Computer Science,1.0,2,Completed practice problems
42,2025-03-30 10:00:00,Chemistry,0.6,5,Quick revision
42,2025-03-31 15:00:00,Economics,1.6,0,Focused on weak areas
42,2025-04-02 12:00:00,Biology,3.4,5,Focused on weak areas
42,2025-04-04 03:00:00,Biology,1.6,4,Completed practice problems
42,2025-04-05 07:00:00,Math,2.6,2,Focused on weak areas
42,2025-04-06 12:00:00,Math,3.0,4,Completed practice problems
42,2025-04-07 21:00:00,Biology,0.9,5,Completed practice problems
42,2025-04-09 09:00:00,Biology,0.8,0,Quick revision
42,2025-04-11 07:00:00,Chemistry,2.6,0,Summarized key points
42,2025-04-12 03:00:00,Chemistry,1.6,3,Summarized key points
42,2025-04-13 00:00:00,Economics,1.3,3,Quick revision
42,2025-04-13 20:00:00,Economics,1.6,5,Focused on weak areas
42,2025-04-15 04:00:00,Chemistry,1.4,5,Quick revision
42,2025-04-15 13:00:00,Economics,4.0,3,Quick revision
43,2025-01-01 06:00:00,Biology,2.3,5,Watched tutorial videos
43,2025-01-02 23:00:00,Economics,2.9,1,Summarized key points
43,2025-01-03 01:00:00,Math,1.0,2,Quick revision
43,2025-01-04 20:00:00,Chemistry,1.5,4,Quick revision
43,2025-01-06 12:00:00,Math,1.1,4,Reviewed chapter 3
43,2025-01-06 17:00:00,Physics,3.0,0,Summarized key points
43,2025-01-07 01:00:00,Physics,0.8,3,Summarized key points
43,2025-01-08 14:00:00,Chemistry,3.1,0,Focused on weak areas
43,2025-01-09 16:00:00,Computer Science,1.6,3,Watched tutorial videos
43,2025-01-09 20:00:00,Economics,3.1,0,Focused on weak areas
43,2025-01-11 11:00:00,Economics,2.5,1,Summarized key points
43,2025-01-12 07:00:00,Economics,2.2,0,Focused on weak areas
43,2025-01-13 12:00:00,Computer Science,1.9,1,Summarized key points
43,2025-01-14 13:00:00,Physics,2.0,5,Summarized key points
43,2025-01-15 12:00:00,Economics,3.3,3,Reviewed chapter 3
43,2025-01-15 14:00:00,Physics,1.7,1,Completed practice problems
43,2025-01-16 13:00:00,Economics,1.8,1,Watched tutorial videos
43,2025-01-17 20:00:00,Math,2.8,3,Watched tutorial videos
43,2025-01-19 14:00:00,Economics,3.1,3,Summarized key points
43,2025-01-19 23:00:00,Chemistry,1.6,2,Quick revision
43,2025-01-20 22:00:00,Math,1.8,3,Reviewed chapter 3
43,2025-01-21 10:00:00,Chemistry,1.6,1,Watched tutorial videos
43,2025-01-22 15:00:00,Economics,3.5,0,Summarized key points
43,2025-01-22 22:00:00,Physics,2.9,4,Reviewed chapter 3
43,2025-01-23 13:00:00,Economics,3.3,4,Watched tutorial videos
43,2025-01-24 05:00:00,Biology,0.6,5,Quick revision
43,2025-01-24 14:00:00,Economics,3.1,2,Focused on weak areas
43,2025-01-25 00:00:00,Biology,2.3,1,Reviewed chapter 3
43,2025-01-25 09:00:00,Biology,1.4,0,Focused on weak areas
43,2025-01-26 16:00:00,Math,1.3,4,Quick revision
43,2025-01-27 03:00:00,Chemistry,3.9,5,Focused on weak areas
43,2025-01-28 06:00:00,Chemistry,2.8,5,Quick revision
43,2025-01-30 02:00:00,Biology,1.3,1,Watched tutorial videos
43,2025-01-30 12:00:00,Biology,3.5,5,Reviewed chapter 3
43,2025-01-31 04:00:00,Physics,3.3,2,Completed practice problems
43,2025-02-01 18:00:00,Biology,2.9,1,Quick revision
43,2025-02-03 00:00:00,Physics,3.7,1,Reviewed chapter 3
43,2025-02-03 08:00:00,Physics,1.8,2,Reviewed chapter 3
43,2025-02-03 21:00:00,Biology,2.5,3,Watched tutorial videos
43,2025-02-05 20:00:00,Biology,0.7,0,Quick revision
43,2025-02-05 22:00:00,Biology,2.5,0,Summarized key points
43,2025-02-07 00:00:00,Computer Science,2.7,4,Reviewed chapter 3
43,2025-02-08 23:00:00,Math,2.5,5,Summarized key points
43,2025-02-10 19:00:00,Biology,3.8,5,Reviewed chapter 3
43,2025-02-11 11:00:00,Economics,1.5,1,Summarized key points
43,2025-02-13 05:00:00,Biology,3.5,0,Quick revision
43,2025-02-14 02:00:00,Biology,2.4,1,Reviewed chapter 3
43,2025-02-14 10:00:00,Math,2.4,5,Watched tutorial videos
43,2025-02-16 01:00:00,Chemistry,2.4,3,Focused on weak areas
43,2025-02-17 04:00:00,Math,2.2,0,Summarized key points
43,2025-02-18 15:00:00,Computer Science,1.2,2,Watched tutorial videos
43,2025-02-20 12:00:00,Math,2.3,1,Focused on weak areas
43,2025-02-22 06:00:00,Math,3.0,4,Quick revision
43,2025-02-23 19:00:00,Biology,1.2,1,Quick revision
43,2025-02-24 06:00:00,Math,3.8,5,Summarized key points
43,2025-02-24 10:00:00,Physics,3.0,5,Completed practice problems
43,2025-02-25 13:00:00,Math,3.6,5,Quick revision
43,2025-02-26 21:00:00,Math,1.8,0,Reviewed chapter 3
43,2025-02-28 09:00:00,Physics,2.2,2,Focused on weak areas
43,2025-03-02 00:00:00,Math,1.3,3,Completed practice problems
43,2025-03-02 04:00:00,Chemistry,2.5,3,Reviewed chapter 3
43,2025-03-02 15:00:00,Physics,1.0,2,Quick revision
43,2025-03-02 17:00:00,Biology,1.2,1,Summarized key points
43,2025-03-02 23:00:00,Chemistry,3.6,0,Completed practice problems
43,2025-03-03 13:00:00,Biology,1.8,3,Completed practice problems
43,2025-03-04 23:00:00,Computer Science,2.6,3,Focused on weak areas
43,2025-03-06 19:00:00,Economics,0.9,0,Focused on weak areas
43,2025-03-07 08:00:00,Chemistry,1.5,3,Watched tutorial videos
43,2025-03-07 13:00:00,Chemistry,2.7,1,Quick revision
43,2025-03-08 13:00:00,Math,1.3,0,Watched tutorial videos
43,2025-03-10 07:00:00,Physics,3.7,2,Completed practice problems
43,2025-03-10 20:00:00,Computer Science,2.6,1,Quick revision
43,2025-03-11 07:00:00,Math,0.8,5,Focused on weak areas
43,2025-03-12 20:00:00,Chemistry,3.9,0,Completed practice problems
43,2025-03-13 06:00:00,Biology,2.4,4,Completed practice problems
43,2025-03-14 22:00:00,Chemistry,1.5,1,Summarized key points
43,2025-03-16 01:00:00,Biology,2.6,2,Focused on weak areas
43,2025-03-16 15:00:00,Physics,2.7,5,Quick revision
43,2025-03-18 03:00:00,Economics,2.7,0,Focused on weak areas
43,2025-03-19 13:00:00,Math,0.8,1,Completed practice problems
43,2025-03-20 10:00:00,Biology,1.5,3,Focused on weak areas
43,2025-03-21 08:00:00,Chemistry,1.8,0,Quick revision
43,2025-03-22 08:00:00,Economics,1.9,1,Quick revision
43,2025-03-23 23:00:00,Physics,2.1,0,Quick revision
43,2025-03-24 13:00:00,Economics,3.0,2,Quick revision
43,2025-03-24 22:00:00,Math,2.5,0,Summarized key points
43,2025-03-26 20:00:00,Computer Science,0.8,2,Completed practice problems
43,2025-03-28 10:00:00,Physics,1.7,4,Completed practice problems
43,2025-03-29 08:00:00,Chemistry,2.4,1,Reviewed chapter 3
43,2025-03-30 14:00:00,Biology,2.4,4,Completed practice problems
43,2025-03-30 20:00:00,Math,0.7,1,Quick revision
43,2025-03-31 00:00:00,Physics,3.6,2,Quick revision
43,2025-04-01 15:00:00,Math,3.2,5,Summarized key points
43,2025-04-02 00:00:00,Economics,2.1,4,Quick revision
43,2025-04-03 08:00:00,Computer Science,3.3,4,Summarized key points
43,2025-04-03 13:00:00,Economics,1.1,0,Reviewed chapter 3
43,2025-04-04 11:00:00,Chemistry,1.1,1,Watched tutorial videos
43,2025-04-05 16:00:00,Computer Science,1.8,2,Completed practice problems
43,2025-04-05 22:00:00,Chemistry,1.6,2,Focused on weak areas
43,2025-04-07 20:00:00,Computer Science,3.3,0,Focused on weak areas
44,2025-01-02 15:00:00,Physics,2.5,4,Quick revision
44,2025-01-04 01:00:00,Economics,1.1,0,Focused on weak areas
44,2025-01-05 13:00:00,Computer Science,2.3,1,Watched tutorial videos
44,2025-01-06 18:00:00,Chemistry,1.7,3,Watched tutorial videos
44,2025-01-07 01:00:00,Computer Science,2.5,4,Watched tutorial videos
44,2025-01-08 16:00:00,Physics,3.4,2,Summarized key points
44,2025-01-10 09:00:00,Biology,3.9,0,Quick revision
44,2025-01-11 21:00:00,Economics,3.2,0,Completed practice problems
44,2025-01-13 17:00:00,Economics,1.5,2,Watched tutorial videos
44,2025-01-15 16:00:00,Chemistry,1.7,4,Completed practice problems
44,2025-01-16 11:00:00,Biology,0.9,2,Watched tutorial videos
44,2025-01-16 21:00:00,Biology,3.2,5,Completed practice problems
44,2025-01-17 07:00:00,Computer Science,3.3,0,Summarized key points
44,2025-01-17 13:00:00,Math,1.8,3,Quick revision
44,2025-01-17 19:00:00,Math,3.3,3,Focused on weak areas
44,2025-01-18 00:00:00,Economics,3.4,2,Reviewed chapter 3
44,2025-01-18 22:00:00,Biology,3.9,1,Completed practice problems
44,2025-01-20 21:00:00,Math,0.8,3,Quick revision
44,2025-01-21 11:00:00,Computer Science,0.6,1,Quick revision
44,2025-01-23 00:00:00,Biology,3.8,2,Quick revision
